pageid,title,wikidata,label
49761717,Taneti Maamau,Q23034482,Taneti Maamau
54804919,Teuea Toatu,Q35382382,Teuea Toatu
61244120,Tangariki Reete,Q65373765,Tangariki Reete
64775997,Tekeeua Tarati,Q98118396,Tekeeua Tarati
64777280,Willie Tokataake,Q98122545,Willie Tokataake
69053888,Taabeta Teakai,Q109237242,Taabeta Teakai
